ID,Formation_E
1888,920.237
1889,870.976
1890,993.359
1891,167.9781
1892,159.3541
1893,217.749
1894,249.3983
1895,356.1735
1896,408.8175
1897,460.0171
1898,663.836
1899,720.92
1900,820.422
1901,394.2561
1902,434.6578
1903,953.993
1904,1442.857
1905,1954.588
1906,2100.087
1907,2107.336
1908,2140.084
1909,2148.189
1910,2165.524
1911,416.6022
1912,440.8428
1913,961.778
1914,1342.815
1915,1746.991
1916,1985.004
1917,1992.535
1918,1995.273
1919,2018.956
1920,2011.914
1921,395.187
1922,410.749
1923,735.575
1924,948.324
1925,1378.541
1926,1630.974
1927,1834.274
1928,1943.964
1929,1976.393
1930,2023.615
1931,390.0055
1932,387.9883
1933,573.3177
1934,680.999
1935,1034.337
1936,1286.111
1937,1464.258
1938,1728.498
1939,1915.331
1940,1975.277
1941,336.955
1942,318.0232
1943,487.0277
1944,594.5157
1945,794.456
1946,1096.945
1947,1314.585
1948,1449.616
1949,1650.648
1950,1766.62
1951,301.9183
1952,285.5043
1953,431.1135
1954,477.3086
1955,785.96
1956,854.567
1957,1037.984
1958,1218.515
1959,1360.819
1960,1642.613
1961,263.1237
1962,255.1307
1963,358.9222
1964,440.9868
1965,496.7996
1966,612.7213
1967,704.47
1968,934.504
1969,1232.861
1970,1398.997
1971,205.5362
1972,198.5678
1973,295.1442
1974,329.1289
1975,399.6283
1976,446.6795
1977,508.3427
1978,679.362
1979,903.371
1980,1084.504
1981,224.9483
1982,209.8457
1983,271.8847
1984,285.4298
1985,367.9296
1986,470.4851
1987,519.0225
1988,741.983
1989,880.431
1990,900.75
1991,186.4105
1992,170.5033
1993,248.5845
1994,308.4246
1995,342.1023
1996,401.1169
1997,466.774
1998,640.6173
1999,924.304
2000,976.111
2001,434.7167
2002,492.1264
2003,980.534
2004,1487.215
2005,2060.954
2006,2199.986
2007,2210.258
2008,2216.789
2009,2218.059
2010,2211.527
2011,439.9917
2012,457.8386
2013,997.228
2014,1340.569
2015,1817.135
2016,2052.856
2017,2084.569
2018,2123.823
2019,2137.241
2020,2141.071
2021,405.7084
2022,417.8109
2023,730.008
2024,1009.359
2025,1298.285
2026,1705.093
2027,1930.482
2028,2055.913
2029,2143.837
2030,2182.345
2031,400.4708
2032,392.0084
2033,645.0168
2034,732.008
2035,980.706
2036,1426.407
2037,1530.92
2038,1853.677
2039,1979.475
2040,2026.965
2041,344.8713
2042,353.8295
2043,539.0695
2044,633.4202
2045,871.804
2046,1041.617
2047,1239.079
2048,1495.794
2049,1732.839
2050,1875.141
2051,309.6145
2052,297.4353
2053,392.4395
2054,482.5554
2055,737.189
2056,873.76
2057,1117.635
2058,1247.09
2059,1347.359
2060,1564.017
2061,259.1701
2062,249.2844
2063,385.1478
2064,437.8156
2065,497.0511
2066,589.4926
2067,675.16
2068,1028.843
2069,1160.877
2070,1380.932
2071,250.6887
2072,223.0228
2073,294.4389
2074,383.8086
2075,495.1205
2076,618.0893
2077,655.183
2078,885.94
2079,1034.009
2080,1149.228
2081,161.421
2082,206.4604
2083,284.0297
2084,317.554
2085,396.0641
2086,501.832
2087,612.0141
2088,679.465
2089,768.479
2090,825.511
2091,174.3395
2092,190.0869
2093,214.1401
2094,247.7989
2095,327.6695
2096,355.4796
2097,398.2541
2098,522.844
2099,618.566
2100,928.125
2101,462.5821
2102,501.6269
2103,1168.793
2104,1558.614
2105,2141.999
2106,2270.008
2107,2289.27
2108,2302.857
2109,2315.823
2110,2330.702
2111,443.2131
2112,478.188
2113,1147.226
2114,1553.4
2115,1990.625
2116,2181.048
2117,2248.886
2118,2238.137
2119,2232.192
2120,2278.585
2121,430.2908
2122,450.3703
2123,835.063
2124,1000.785
2125,1346.769
2126,1829.515
2127,2062.977
2128,2177.642
2129,2241.182
2130,2271.254
2131,414.1658
2132,414.5591
2133,623.4964
2134,818.563
2135,997.989
2136,1281.535
2137,1628.316
2138,1836.434
2139,1976.083
2140,2074.566
2141,394.4956
2142,375.6299
2143,604.8416
2144,662.7934
2145,830.32
2146,942.427
2147,1298.507
2148,1679.839
2149,1701.851
2150,1881.824
2151,321.4207
2152,294.4088
2153,481.9062
2154,559.9945
2155,620.8907
2156,778.646
2157,970.032
2158,1213.342
2159,1300.826
2160,1537.445
2161,272.3929
2162,265.5927
2163,368.9345
2164,419.0508
2165,525.255
2166,626.8155
2167,713.308
2168,930.107
2169,1171.392
2170,1397.846
2171,205.5651
2172,199.5692
2173,342.3507
2174,372.3873
2175,526.1415
2176,601.7773
2177,735.254
2178,832.368
2179,1041.562
2180,1169.108
2181,189.8744
2182,220.1447
2183,278.7109
2184,369.7295
2185,421.5597
2186,473.0327
2187,540.3278
2188,609.9379
2189,678.865
2190,979.212
2191,159.7528
2192,153.6396
2193,267.668
2194,342.7953
2195,366.8552
2196,396.3306
2197,582.2507
2198,716.928
2199,872.875
2200,926.407
2201,119.48778
2202,121.2964
2203,125.26291
2204,120.81049
2205,124.57294
2206,125.45684
2207,126.72843
2208,131.17199
2209,138.87648
2210,132.10378
2211,132.75547
2212,134.76034
2213,138.34277
2214,137.37868
2215,139.4243
2216,139.2558
2217,142.9403
2218,157.3138
2219,142.6534
2220,144.0812
2221,145.4319
2222,151.5941
2223,149.7799
2224,164.0353
2225,149.5089
2226,154.4014
2227,150.9481
2228,154.9636
2229,162.5788
2230,159.0641
2231,166.0306
2232,166.3125
2233,166.9535
2234,167.0056
2235,166.1957
2236,176.6281
2237,170.7212
2238,170.223
2239,168.6942
2240,168.6339
2241,176.32
2242,175.7033
2243,172.6598
2244,175.1002
2245,181.9053
2246,185.8265
2247,182.583
2248,185.3297
2249,185.3215
2250,183.781
2251,181.9611
2252,194.5385
2253,195.0735
2254,193.175
2255,199.679
2256,200.986
2257,191.1358
2258,200.0058
2259,197.4739
2260,195.1299
2261,197.2685
2262,198.1668
2263,202.3096
2264,202.7108
2265,207.3562
2266,211.1068
2267,204.7332
2268,208.1317
2269,217.913
2270,209.3527
2271,214.1455
2272,215.8213
2273,212.9513
2274,217.9614
2275,218.6203
2276,221.2664
2277,226.7745
2278,215.7692
2279,223.3725
2280,224.007
2281,230.658
2282,227.3291
2283,228.4654
2284,228.626
2285,233.9743
2286,237.4427
2287,240.169
2288,237.9582
2289,239.166
2290,252.0138
2291,241.8968
2292,241.679
2293,255.6448
2294,255.9664
2295,250.7281
2296,245.1319
2297,256.6268
2298,255.9935
2299,260.4032
2300,253.5366
2301,259.2862
2302,262.4342
2303,262.0225
2304,257.7765
2305,267.3893
2306,267.8117
2307,262.6236
2308,262.7211
2309,277.5997
2310,268.1306
2311,274.0336
2312,266.4845
2313,276.0684
2314,273.7246
2315,285.2305
2316,271.9172
2317,276.554
2318,281.7648
2319,281.6364
2320,288.0595
2321,287.5441
2322,295.0692
2323,286.9998
2324,287.2995
2325,285.6267
2326,292.7154
2327,295.0353
2328,298.1155
2329,297.0714
2330,298.9751
2331,296.2754
2332,306.841
2333,313.121
2334,299.6891
2335,307.0556
2336,300.3215
2337,313.806
2338,314.7246
2339,309.0283
2340,318.7244
2341,311.0466
2342,321.9308
2343,322.7332
2344,329.0464
2345,323.6249
2346,331.4805
2347,325.5312
2348,315.7958
2349,319.6534
2350,332.4753
2351,319.0697
2352,322.3389
2353,325.9903
2354,339.0831
2355,333.3649
2356,346.3174
2357,329.519
2358,324.4923
2359,328.429
2360,342.7244
2361,338.7215
2362,343.6359
2363,348.9093
2364,349.2271
2365,357.8362
2366,344.1419
2367,361.5774
2368,362.1718
2369,363.3882
2370,353.7318
2371,377.0725
2372,366.2409
2373,356.4306
2374,351.3033
2375,370.5141
2376,377.025
2377,357.0346
2378,372.5225
2379,357.9377
2380,373.1012
2381,372.1822
2382,375.2687
2383,369.7566
2384,380.5947
2385,371.5996
2386,386.8825
2387,378.7961
2388,368.1567
2389,382.1987
2390,388.6735
2391,382.6735
2392,386.2384
2393,381.9941
2394,394.9705
2395,393.1409
2396,384.0733
2397,382.5124
2398,395.3603
2399,391.0309
2400,390.5421
2401,403.1318
2402,408.194
2403,404.2431
2404,403.1693
2405,408.9467
2406,397.4192
2407,400.555
2408,406.3068
2409,398.7252
2410,400.3232
2411,416.4808
2412,405.1138
2413,408.9456
2414,410.1886
2415,415.1536
2416,409.4366
2417,428.6492
2418,407.9932
2419,416.7305
2420,416.2923
2421,412.4964
2422,411.0624
2423,422.8315
2424,417.3283
2425,417.3283
2426,415.6369
2427,423.3234
2428,421.6343
2429,439.9497
2430,426.0612
2431,442.4841
2432,429.3404
2433,432.3591
2434,432.4855
2435,433.4008
2436,455.2319
2437,433.7268
2438,444.2026
2439,442.8606
2440,452.5718
2441,442.2678
2442,437.3509
2443,449.8882
2444,458.5983
2445,438.7258
2446,454.5226
2447,459.9687
2448,457.9279
2449,458.3832
2450,461.1757
2451,454.3006
2452,473.5591
2453,491.968
2454,469.7151
2455,469.8959
2456,476.7927
2457,467.5566
2458,464.5256
2459,462.4445
2460,486.078
2461,492.4006
2462,466.5291
2463,477.6472
2464,488.258
2465,475.3143
2466,474.5689
2467,490.6061
2468,481.2922
2469,492.8625
2470,493.8849
2471,508.3797
2472,510.9346
2473,493.9182
2474,489.3223
2475,492.1139
2476,503.1304
2477,506.0329
2478,498.0798
2479,488.3914
2480,507.1344
2481,503.5934
2482,505.6412
2483,509.6306
2484,494.5771
2485,509.3155
2486,505.7958
2487,502.5675
2488,507.4801
2489,499.5332
2490,512.3988
2491,528.0937
2492,521.4649
2493,517.0177
2494,523.5154
2495,509.4051
2496,518.1228
2497,531.9199
2498,529.6598
2499,540.3712
2500,544.8916
2501,535.1742
2502,520.5522
2503,547.6407
2504,512.0259
2505,522.5845
2506,546.0667
2507,535.7302
2508,538.4299
2509,559.4476
2510,542.8532
2511,542.1168
2512,559.7101
2513,559.0285
2514,556.2731
2515,546.4591
2516,573.8283
2517,566.4685
2518,563.5509
2519,576.7314
2520,549.1977
2521,574.3043
2522,554.537
2523,566.6906
2524,557.7912
2525,577.1635
2526,551.8717
2527,578.0999
2528,564.6494
2529,585.3147
2530,583.8938
2531,573.2995
2532,579.0288
2533,586.957
2534,581.1302
2535,579.5306
2536,584.3092
2537,577.2274
2538,587.4653
2539,577.4486
2540,861.6948
2541,577.4663
2542,594.2321
2543,596.5261
2544,595.3554
2545,622.4771
2546,585.4653
2547,598.9781
2548,599.6834
2549,609.9488
2550,620.5311
2551,601.1097
2552,616.2436
2553,607.1733
2554,604.6067
2555,600.5337
2556,624.4459
2557,602.7608
2558,603.514
2559,621.6862
2560,615.7599
2561,612.8077
2562,633.8498
2563,613.2147
2564,609.4894
2565,609.1187
2566,630.1699
2567,623.762
2568,643.0478
2569,628.7128
2570,646.9733
2571,623.4232
2572,636.3853
2573,662.2107
2574,654.4342
2575,649.5635
2576,645.8132
2577,647.9822
2578,634.5651
2579,643.0505
2580,653.3258
2581,657.0697
2582,661.4683
2583,649.5245
2584,661.5307
2585,643.8512
2586,633.4431
2587,638.2433
2588,656.0249
2589,669.503
2590,664.1944
2591,651.6963
2592,646.5097
2593,675.1808
2594,671.7715
2595,657.4407
2596,659.7889
2597,681.8526
2598,672.3939
2599,673.3727
2600,673.8051
2601,685.9956
2602,676.2529
2603,675.4004
2604,694.1447
2605,682.3372
2606,681.3536
2607,683.5244
2608,710.6992
2609,686.2476
2610,697.2444
2611,723.4963
2612,701.2357
2613,694.2112
2614,710.6166
2615,716.6955
2616,717.7091
2617,705.0245
2618,723.5651
2619,730.6434
2620,712.2478
2621,715.655
2622,700.8875
2623,718.6967
2624,720.4561
2625,735.3789
2626,732.7214
2627,728.8213
2628,727.002
2629,732.6306
2630,708.4737
2631,728.6234
2632,714.784
2633,741.9564
2634,722.5355
2635,776.6453
2636,721.8217
2637,772.0301
2638,743.5252
2639,754.6591
2640,750.84
2641,749.8921
2642,751.9207
2643,725.846
2644,774.6972
2645,782.4255
2646,756.91
2647,741.3042
2648,772.7567
2649,743.2656
2650,779.7607
2651,748.9263
2652,784.6928
2653,777.4518
2654,755.9051
2655,788.029
2656,769.3869
2657,789.1708
2658,796.6193
2659,768.5619
2660,804.9215
2661,775.8478
2662,786.8326
2663,776.7356
2664,797.1714
2665,787.2687
2666,787.7879
2667,805.5318
2668,807.1097
2669,783.2377
2670,804.9497
2671,819.4129
2672,840.6313
2673,830.9296
2674,847.1627
2675,731.5044
2676,912.101
2677,909.467
2678,960.882
2679,947.064
2680,940.262
2681,966.44
2682,1014.86
2683,956.592
2684,1005.344
2685,1007.135
2686,1036.419
2687,1040.682
2688,1032.556
2689,1070.929
2690,1097.139
2691,1112.824
2692,1170.706
2693,1105.18
2694,1132.406
2695,1147.242
2696,1115.28
2697,1125.616
2698,1160.601
2699,1207.2
2700,1214.156
2701,1276.025
2702,1244.128
2703,1291.605
2704,1328.582
2705,1327.481
2706,1404.144
2707,1287.359
2708,1347.85
2709,1304.953
2710,1363.607
2711,1324.197
2712,1373.889
2713,1412.269
2714,1402.233
2715,1448.202
2716,1423.216
2717,1485.353
2718,1516.412
2719,1514.765
2720,1478.804
2721,1544.925
2722,1508.333
2723,1574.366
2724,1583.694
2725,1651.721
2726,1599.722
2727,1635.824
2728,1710.87
2729,1630.181
2730,1797.494
2731,1762.092
2732,1688.493
2733,1747.338
2734,1745.359
2735,1832.769
2736,1812.387
2737,1825.729
2738,1793.416
2739,1860.732
2740,1911.948
2741,1867.091
2742,1986.746
2743,1957.803
2744,1918.499
2745,1951.931
2746,2078.65
2747,2041.984
2748,2080.564
2749,2096.981
2750,2103.179
2751,2046.383
2752,2172.995
2753,2258.154
2754,2095.443
2755,2257.439
2756,2187.721
2757,2195.783
2758,2257.39
2759,2300.213
2760,2324.548
2761,2389.512
2762,2371.388
2763,2389.786
2764,2327.472
2765,2435.249
2766,2365.404
2767,2525.961
2768,2605.537
2769,2443.546
2770,2584.262
2771,2576.464
2772,2641.979
2773,2776.4
2774,2695.289
2775,2681.864
2776,2716.411
2777,2643.425
2778,2727.372
2779,2969.183
2780,2952.621
2781,2958.733
2782,2972.27
2783,3026.16
2784,3085.049
2785,2958.379
2786,3011.628
2787,3161.333
2788,3151.07
2789,3129.575
2790,3037.017
2791,3350.776
2792,3382.226
2793,3249.391
2794,3397.272
2795,3436.162
2796,3425.008
2797,3368.188
2798,3404.911
2799,3638.163
2800,3473.599
2801,482.3234
2802,540.7926
2803,1251.997
2804,1810.834
2805,2321.841
2806,2314.149
2807,2343.917
2808,2365.927
2809,2379.416
2810,2379.87
2811,469.707
2812,494.6209
2813,1136.708
2814,1715.832
2815,1940.215
2816,2198.521
2817,2280.005
2818,2289.245
2819,2325.908
2820,2333.99
2821,432.2351
2822,446.1611
2823,937.603
2824,1020.728
2825,1437.31
2826,1762.447
2827,2059.344
2828,2151.993
2829,2259.582
2830,2272.895
2831,433.2003
2832,415.7484
2833,710.7544
2834,887.349
2835,1230.818
2836,1352.497
2837,1569.399
2838,1837.41
2839,2025.221
2840,2267.952
2841,368.5927
2842,358.5379
2843,599.5779
2844,762.2997
2845,901.694
2846,1157.224
2847,1261.811
2848,1481.795
2849,1648.513
2850,1897.919
2851,329.1062
2852,307.6087
2853,498.7325
2854,635.9339
2855,748.7853
2856,951.344
2857,1039.617
2858,1383.044
2859,1520.155
2860,1746.382
2861,252.6099
2862,244.4093
2863,390.8099
2864,437.0324
2865,515.8764
2866,623.0951
2867,875.679
2868,1078.753
2869,1198.371
2870,1409.99
2871,223.6339
2872,210.6371
2873,326.7316
2874,390.6268
2875,465.4158
2876,553.7714
2877,710.801
2878,760.538
2879,969.31
2880,1110.751
2881,209.8092
2882,200.8034
2883,279.9672
2884,335.5192
2885,460.6997
2886,565.192
2887,700.447
2888,823.17
2889,938.995
2890,971.521
2891,108.14366
2892,222.113
2893,265.7004
2894,347.0103
2895,360.4786
2896,414.3517
2897,468.0978
2898,595.4027
2899,593.3791
2900,660.0009
2901,505.7476
2902,570.6594
2903,1308.214
2904,1959.2
2905,2802.662
2906,3169.309
2907,3273.552
2908,3099.862
2909,2639.496
2910,2626.366
2911,492.3682
2912,500.8071
2913,1246.464
2914,1811.457
2915,2574.639
2916,2990.407
2917,3108.634
2918,2822.427
2919,2600.729
2920,2582.99
2921,467.658
2922,468.7808
2923,935.033
2924,1297.394
2925,1767.342
2926,2319.495
2927,2679.89
2928,2850.792
2929,2429.745
2930,2438.014
2931,443.2019
2932,439.6444
2933,755.5319
2934,981.052
2935,1283.708
2936,1724.898
2937,2063.211
2938,2464.318
2939,2756.74
2940,2957.847
2941,384.1076
2942,374.4745
2943,634.09
2944,747.9583
2945,980.785
2946,1317.176
2947,1584.707
2948,1957.962
2949,2272.762
2950,2494.207
2951,341.36
2952,323.5385
2953,478.8574
2954,592.5956
2955,737.8447
2956,1000.242
2957,1280.887
2958,1569.748
2959,1823.491
2960,1745.103
2961,270.5164
2962,260.4485
2963,397.8818
2964,483.3028
2965,666.4112
2966,822.076
2967,1012.106
2968,1076.374
2969,1295.174
2970,1611.97
2971,202.284
2972,203.0677
2973,346.6178
2974,424.4255
2975,530.0861
2976,713.0697
2977,921.885
2978,1107.101
2979,1269.471
2980,1465.972
2981,190.9611
2982,187.899
2983,298.5573
2984,364.8401
2985,489.0285
2986,582.2345
2987,690.7616
2988,803.0688
2989,965.725
2990,1220.745
2991,119.00913
2992,123.35404
2993,305.6046
2994,359.2077
2995,441.4053
2996,483.7731
2997,552.3264
2998,644.2493
2999,832.933
3000,900.975
3001,532.4808
3002,590.314
3003,1366.37
3004,2042.102
3005,2908.974
3006,3328.842
3007,3429.16
3008,3460.453
3009,3522.924
3010,3549.513
3011,513.8011
3012,550.4133
3013,1249.918
3014,1909.851
3015,2636.809
3016,3124.585
3017,3316.378
3018,3398.315
3019,3445.226
3020,3482.52
3021,475.3389
3022,490.1595
3023,960.355
3024,1241.93
3025,1828.238
3026,2369.671
3027,2758.637
3028,3083.297
3029,3264.087
3030,3314.059
3031,460.9855
3032,463.3567
3033,766.2502
3034,1014.985
3035,1385.626
3036,1798.07
3037,2120.7
3038,2535.852
3039,2825.74
3040,3081.915
3041,390.3323
3042,390.0057
3043,617.4988
3044,810.6188
3045,974.075
3046,1299.066
3047,1512.604
3048,1994.113
3049,2303.286
3050,2677.278
3051,328.8041
3052,311.9568
3053,557.3771
3054,752.8759
3055,791.2508
3056,1171.4
3057,1391.671
3058,1654.786
3059,1893.152
3060,2178.369
3061,296.8807
3062,271.3151
3063,470.6372
3064,582.8135
3065,708.2712
3066,884.967
3067,1129.582
3068,1323.02
3069,1532.135
3070,1806.86
3071,259.3635
3072,249.9577
3073,364.6339
3074,434.1341
3075,618.8283
3076,788.2722
3077,934.748
3078,1247.08
3079,1330.753
3080,1516.89
3081,209.9095
3082,205.9937
3083,342.2386
3084,464.1386
3085,530.1735
3086,649.9992
3087,796.8997
3088,970.358
3089,1154.126
3090,1302.55
3091,169.8051
3092,169.7011
3093,279.9018
3094,337.4964
3095,385.4211
3096,502.2389
3097,558.0352
3098,819.5553
3099,1006.326
3100,1168.733
3101,550.658
3102,607.2543
3103,1432.283
3104,2111.329
3105,3041.313
3106,3477.948
3107,3585.266
3108,3639.579
3109,3701.595
3110,3741.721
3111,528.4696
3112,578.1201
3113,1311.713
3114,1955.778
3115,2778.497
3116,3263.108
3117,3396.166
3118,3522.867
3119,3626.153
3120,3692.82
3121,492.5601
3122,502.3015
3123,987.016
3124,1332.721
3125,1876.255
3126,2488.99
3127,2951.858
3128,3283.448
3129,3357.128
3130,3490.294
3131,452.6749
3132,462.6051
3133,786.3228
3134,998.803
3135,1443.246
3136,1846.902
3137,2185.745
3138,2701.36
3139,3029.456
3140,3240.001
3141,407.8197
3142,400.771
3143,676.812
3144,829.7402
3145,1181.613
3146,1436.61
3147,1791.914
3148,2061.173
3149,2424.842
3150,2674.024
3151,346.4772
3152,336.7475
3153,543.8485
3154,719.2117
3155,817.7977
3156,1221.476
3157,1387.304
3158,1676.224
3159,2106.089
3160,2287.495
3161,290.0039
3162,307.7876
3163,453.3978
3164,565.3854
3165,750.7041
3166,961.535
3167,1083.11
3168,1417.591
3169,1636.396
3170,1863.31
3171,257.904
3172,240.5812
3173,380.4337
3174,431.2995
3175,520.8845
3176,627.0179
3177,1101.197
3178,1201.877
3179,1329.223
3180,1621.427
3181,230.0445
3182,220.6132
3183,357.9316
3184,412.216
3185,496.8843
3186,708.5681
3187,886.8251
3188,1005.379
3189,1331.828
3190,1523.65
3191,199.2888
3192,194.5333
3193,276.2112
3194,317.9787
3195,359.7575
3196,504.3673
3197,566.8289
3198,692.4842
3199,1053.164
3200,1256.514
3201,139.33141
3202,140.61508
3203,145.1086
3204,144.89416
3205,143.02589
3206,149.33204
3207,150.91919
3208,151.4444
3209,156.47817
3210,157.75321
3211,158.30117
3212,160.57014
3213,162.82341
3214,168.3638
3215,173.75183
3216,172.9355
3217,172.8583
3218,173.5991
3219,175.9641
3220,175.9295
3221,179.6214
3222,177.7292
3223,188.6825
3224,189.0511
3225,184.3666
3226,191.2465
3227,192.0375
3228,195.0617
3229,196.5527
3230,193.2392
3231,205.7838
3232,204.1846
3233,205.7689
3234,207.6518
3235,206.2975
3236,213.726
3237,216.6835
3238,210.5446
3239,213.5798
3240,217.7137
3241,221.9466
3242,215.9127
3243,222.1204
3244,224.0036
3245,223.913
3246,232.1177
3247,227.0756
3248,232.6005
3249,236.2003
3250,229.151
3251,234.1535
3252,240.6839
3253,237.6023
3254,243.6986
3255,232.4793
3256,248.6144
3257,245.0027
3258,250.9419
3259,246.8979
3260,242.7576
3261,250.7531
3262,259.5952
3263,259.9721
3264,256.1378
3265,256.5823
3266,259.6863
3267,262.9603
3268,266.7959
3269,262.9781
3270,266.8904
3271,266.212
3272,272.6828
3273,275.0176
3274,278.544
3275,275.9012
3276,284.8304
3277,283.6284
3278,286.2345
3279,283.5328
3280,282.1427
3281,288.5459
3282,297.8364
3283,296.3152
3284,296.4925
3285,293.0515
3286,293.8253
3287,300.5946
3288,303.8956
3289,309.9751
3290,308.9251
3291,315.0477
3292,312.8931
3293,306.4098
3294,315.8942
3295,315.2437
3296,313.8122
3297,321.9002
3298,317.076
3299,326.9576
3300,330.7254
3301,338.7508
3302,338.2439
3303,333.9476
3304,343.8939
3305,345.1308
3306,348.0113
3307,328.6469
3308,340.4453
3309,351.0266
3310,351.8288
3311,346.8108
3312,350.4329
3313,352.3711
3314,355.0377
3315,357.2675
3316,357.1105
3317,359.2224
3318,361.9866
3319,363.6718
3320,366.2645
3321,369.9596
3322,374.874
3323,375.5279
3324,369.7078
3325,365.4323
3326,381.2771
3327,382.099
3328,396.7574
3329,387.5328
3330,394.5315
3331,397.3153
3332,396.0737
3333,404.5514
3334,405.3314
3335,402.7771
3336,408.8395
3337,406.8463
3338,401.6088
3339,410.5832
3340,416.0581
3341,425.5985
3342,406.867
3343,412.02
3344,415.1676
3345,415.1694
3346,421.6223
3347,422.8634
3348,419.291
3349,396.6514
3350,428.5507
3351,430.3583
3352,415.7862
3353,431.2887
3354,436.489
3355,435.2804
3356,430.6322
3357,394.6205
3358,433.5737
3359,446.262
3360,445.9852
3361,447.1935
3362,451.2402
3363,455.016
3364,456.4985
3365,472.5341
3366,475.4773
3367,428.5251
3368,479.1723
3369,479.3728
3370,465.9569
3371,476.2089
3372,477.7618
3373,476.1714
3374,492.0119
3375,478.6325
3376,479.9131
3377,485.0212
3378,484.387
3379,486.2028
3380,492.3595
3381,493.7612
3382,499.6093
3383,489.9878
3384,493.4126
3385,499.6372
3386,496.5438
3387,508.2009
3388,504.24
3389,511.9739
3390,511.1018
3391,503.6772
3392,508.1936
3393,518.5098
3394,519.1858
3395,465.5589
3396,451.4535
3397,527.04
3398,513.7712
3399,531.8734
3400,529.6519
3401,525.5148
3402,533.3857
3403,540.2438
3404,530.6967
3405,536.1607
3406,533.4747
3407,531.734
3408,546.229
3409,486.6732
3410,481.4765
3411,545.1769
3412,552.2004
3413,506.5842
3414,547.698
3415,553.6208
3416,548.3769
3417,559.5468
3418,557.1952
3419,561.6028
3420,491.272
3421,551.3301
3422,493.4332
3423,557.2907
3424,563.3141
3425,563.3141
3426,549.9663
3427,567.204
3428,556.0132
3429,573.8439
3430,572.9672
3431,583.6744
3432,588.0124
3433,544.5245
3434,525.5127
3435,581.4883
3436,586.5741
3437,526.3578
3438,593.9475
3439,593.427
3440,590.1732
3441,609.274
3442,591.104
3443,612.9349
3444,608.6429
3445,536.155
3446,603.4205
3447,617.2884
3448,605.5709
3449,539.9655
3450,548.217
3451,548.111
3452,626.1554
3453,632.7915
3454,549.7386
3455,557.1797
3456,636.7832
3457,578.7754
3458,569.4879
3459,629.8007
3460,630.814
3461,654.1053
3462,567.3957
3463,657.707
3464,577.0287
3465,638.1102
3466,571.2885
3467,587.2173
3468,580.3971
3469,666.2417
3470,663.1318
3471,670.8315
3472,658.0415
3473,666.318
3474,601.8297
3475,672.8955
3476,671.9466
3477,683.8425
3478,672.1756
3479,594.9878
3480,611.2652
3481,685.0949
3482,625.8317
3483,685.3389
3484,609.3379
3485,682.4981
3486,597.0175
3487,689.8397
3488,603.5521
3489,615.7742
3490,610.5089
3491,703.3189
3492,695.5984
3493,614.1849
3494,634.2332
3495,617.9386
3496,620.2885
3497,712.1202
3498,706.077
3499,709.2341
3500,728.3733
3501,727.0046
3502,625.1852
3503,729.15
3504,617.8879
3505,645.6363
3506,717.3078
3507,647.6896
3508,654.0553
3509,739.107
3510,744.1446
3511,655.0858
3512,743.4502
3513,749.0316
3514,759.4489
3515,655.941
3516,754.9055
3517,762.8705
3518,761.999
3519,680.2667
3520,671.6679
3521,781.8758
3522,672.9589
3523,686.2383
3524,679.2378
3525,778.4752
3526,682.944
3527,702.4849
3528,676.1237
3529,782.3902
3530,788.7452
3531,784.5751
3532,716.0675
3533,782.8621
3534,705.1987
3535,704.0649
3536,716.5786
3537,697.7005
3538,704.3326
3539,693.8829
3540,1032.3855
3541,688.3256
3542,806.6586
3543,715.2571
3544,714.9074
3545,715.2755
3546,716.7856
3547,712.6474
3548,710.7843
3549,825.9501
3550,831.8746
3551,837.337
3552,760.4436
3553,747.4676
3554,714.8898
3555,731.3051
3556,741.7188
3557,715.696
3558,748.2882
3559,850.828
3560,845.5073
3561,746.599
3562,854.8524
3563,752.2757
3564,733.0939
3565,750.8317
3566,776.4763
3567,876.6168
3568,789.5653
3569,747.3995
3570,882.3808
3571,761.6068
3572,873.0318
3573,787.726
3574,873.7963
3575,874.0337
3576,776.8102
3577,772.7143
3578,764.4326
3579,785.3905
3580,876.2052
3581,895.893
3582,891.5813
3583,800.6855
3584,789.6888
3585,901.1657
3586,782.0785
3587,769.8101
3588,903.4944
3589,902.2096
3590,905.409
3591,784.1995
3592,916.4446
3593,819.938
3594,795.6605
3595,797.6972
3596,808.0693
3597,931.6404
3598,846.6143
3599,828.6129
3600,813.8481
3601,823.0071
3602,806.5822
3603,805.3206
3604,817.0463
3605,826.3322
3606,844.3685
3607,816.0926
3608,857.9808
3609,835.8865
3610,855.6395
3611,983.3299
3612,846.5864
3613,842.567
3614,852.8307
3615,869.9988
3616,856.4978
3617,860.4077
3618,984.1466
3619,883.5044
3620,845.6506
3621,871.6771
3622,872.0371
3623,860.0948
3624,865.3364
3625,883.2231
3626,875.971
3627,873.5862
3628,860.6236
3629,1008.9692
3630,873.9617
3631,876.3619
3632,877.481
3633,912.6075
3634,897.3037
3635,896.474
3636,876.1855
3637,1040.761
3638,889.0796
3639,918.3385
3640,916.0446
3641,902.8405
3642,897.5771
3643,901.1233
3644,946.0162
3645,1067.2103
3646,947.1547
3647,911.7747
3648,932.6731
3649,919.7867
3650,948.0834
3651,910.6709
3652,993.4468
3653,958.4656
3654,909.4756
3655,987.1924
3656,937.3063
3657,962.9524
3658,981.5084
3659,947.5513
3660,956.9294
3661,967.557
